Sno,id,delay,jitter,bandwidth
17,21,145.5,35.4,320.5
19,21,157.5,56.7,263373.0
20,21,42.8,11.76,5208457.5
4,21,44.2,12.32,5208457.5
5,21,57956.0,231824.0,5758814.0
23,21,106.9,37.5,263373.0
7,21,278.6,72.68,356.0
11,21,193.6,35.8,356.0
13,21,348.9,380.44,320.5
1,22,228.2,56.28,4609136.5
17,22,549.9,60.92,111.0
19,22,32.1,10.92,296439.0
20,22,45.2,12.68,5209538.5
4,22,323.7,137.18,5209538.5
5,22,58581.0,234324.0,4609136.5
23,22,192.3,107.64,296439.0
7,22,264.1,39.3,111.0
11,22,236.6,35.2,111.0
13,22,165.0,28.6,111.0
1,23,208.8,29.2,5760133.0
17,23,381.8,31.44,286.0
19,23,103.7,42.24,296572.5
20,23,37.5,9.6,5214045.0
4,23,41.4,14.24,5214045.0
5,23,117998.0,1061982.0,5760133.0
23,23,136.5,47.7,296572.5
7,23,306.9,140.7,287.0
11,23,150.5,26.2,287.0
13,23,104.6,18.84,286.0
1,24,194.4,58.88,5183670.0
17,24,108.8,17.56,286.0
19,24,29.8,8.08,296409.5
20,24,218.6,54.0,4634537.5
4,24,39.2,10.32,4634537.5
5,24,118026.0,1062234.0,5183670.0
23,24,36.6,14.36,296409.5
7,24,200.6,48.92,287.0
11,24,141.7,23.38,287.0
13,24,257.6,90.92,286.0
1,25,177.5,74.7,5185212.5
17,25,290.6,90.4,111.0
19,25,34.7,10.38,263473.5
20,25,83.9,29.92,5211946.0
4,25,49.1,17.16,5211946.0
5,25,22207.8,28417.24,5185212.5
23,25,45.3,18.42,263473.5
7,25,141.7,13.84,119.0
11,25,137.2,19.28,119.0
13,25,163.2,47.56,111.0
1,26,165.6,36.2,5183194.5
17,26,106.7,12.9,257.5
19,26,148.7,77.96,263620.0
20,26,43.8,18.28,4629665.0
4,26,118.0,49.2,4629665.0
5,26,23922.8,28074.24,5183194.5
23,26,210.4,51.2,263620.0
7,26,668.6,212.76,286.0
11,26,136.3,12.62,286.0
13,26,103.2,11.64,257.5
1,27,347.5,53.6,4608708.5
17,27,132.8,51.88,128.0
19,27,47.8,25.28,296118.0
20,27,55.6,25.72,5209966.0
4,27,157.8,57.2,5209966.0
5,27,120450.0,1084050.0,4608708.5
23,27,157.6,94.2,296118.0
7,27,164.7,16.7,119.0
11,27,484.3,67.56,119.0
13,27,105.8,13.76,128.0
1,28,148.4,53.84,5184115.0
17,28,102.5,15.6,320.5
19,28,157.0,50.2,263675.0
20,28,284.0,42.8,4638845.5
4,28,215.3,45.1,4638845.5
5,28,42422.668,98986.22,5184115.0
23,28,36.8,11.52,263675.0
7,28,383.6,371.56,356.0
11,28,141.3,18.76,356.0
13,28,207.3,42.76,320.5
1,29,359.3,246.22,4609409.0
17,29,209.9,28.74,285.0
19,29,240.1,56.9,263675.0
20,29,46.3,17.48,4636800.0
4,29,148.8,45.4,4636800.0
5,29,23612.8,28136.24,4609409.0
23,29,269.8,102.36,263675.0
7,29,348.2,112.4,285.0
11,29,198.9,45.3,285.0
13,29,105.9,15.08,285.0
1,30,128.9,14.86,5759136.5
17,30,1198.5,63.8,62.0
19,30,153.6,53.2,328929.0
20,30,144.0,51.2,5784790.5
4,30,154.9,49.5,5784790.5
5,30,39432.668,92009.555,5759136.5
23,30,151.1,54.9,328929.0
7,30,247.0,108.8,62.0
11,30,252.1,59.3,62.0
13,30,160.8,58.16,62.0
1,31,284.7,156.64,5182909.5
17,31,505.5,120.8,320.5
19,31,175.9,69.08,329622.0
20,31,228.2,52.0,5211014.5
4,31,386.7,74.96,5211014.5
5,31,31033.5,46550.25,5182909.5
23,31,250.1,47.3,329622.0
7,31,200.3,54.5,320.5
11,31,220.6,45.2,320.5
13,31,1330.1,50.88,320.5
1,32,386.6,34.4,4608622.5
17,32,208.9,55.32,33932.5
19,32,31.7,8.12,263446.0
20,32,266.9,55.1,4629268.5
4,32,506.4,45.8,4629268.5
5,32,61607.5,246430.0,4608622.5
23,32,226.9,60.9,263446.0
7,32,221.1,96.14,33781.0
11,32,153.7,20.3,33781.0
13,32,189.3,64.7,33932.5
1,33,148.3,21.7,5760749.5
17,33,361.0,75.0,103902.0
19,33,65.8,30.76,296294.0
20,33,45.2,15.44,5208003.0
4,33,102.7,41.64,5208003.0
5,33,62239.0,248956.0,5760749.5
23,33,82.2,31.56,296294.0
7,33,139.9,12.28,104091.0
11,33,177.8,32.4,104091.0
13,33,115.0,24.0,103902.0
1,34,126.7,14.18,5184447.0
17,34,343.0,98.2,104131.0
19,34,42.3,17.22,263728.0
20,34,365.8,454.52,4630639.0
4,34,155.9,53.1,4630639.0
5,34,62189.0,248756.0,5184447.0
23,34,318.5,103.5,263728.0
7,34,177.1,21.5,115457.0
11,34,267.4,105.0,115457.0
13,34,120.7,28.44,104131.0
1,35,139.7,23.44,4608677.5
17,35,315.1,72.5,92200.0
19,35,32.0,11.2,263501.0
20,35,48.3,19.88,4629664.5
4,35,214.2,48.0,4629664.5
5,35,30450.75,45676.125,4608677.5
23,35,1043.2,70.44,263501.0
7,35,283.7,77.04,92236.0
11,35,175.9,31.5,92236.0
13,35,168.3,66.22,92200.0
1,36,262.2,49.36,4609148.0
17,36,482.9,373.5,92517.0
19,36,121.5,52.7,296634.5
20,36,256.8,69.8,5209504.0
4,36,67.2,30.64,5209504.0
5,36,123570.0,1112130.0,4609148.0
23,36,61.9,33.06,296634.5
7,36,589.3,119.9,92517.0
11,36,519.1,42.3,92517.0
13,36,104.4,12.76,92517.0
1,37,161.5,23.5,5183798.5
17,37,148.9,37.28,103895.0
19,37,45.0,18.0,263501.0
20,37,111.9,34.9,4628580.0
4,37,1334.6,500.04,4628580.0
5,37,41054.332,95793.445,5183798.5
23,37,37.7,6.84,263501.0
7,37,156.1,18.94,115429.0
11,37,150.1,19.5,115429.0
13,37,130.8,38.52,103895.0
1,38,180.1,48.3,4609358.0
17,38,225.6,190.56,92461.0
19,38,174.2,50.4,296383.5
20,38,232.7,56.3,5210223.5
4,38,119.7,42.1,5210223.5
5,38,41174.668,96074.22,4609358.0
23,38,140.3,51.5,296383.5
7,38,192.0,43.8,92309.5
11,38,181.1,34.7,92309.5
13,38,196.6,58.08,92461.0
1,39,352.1,35.7,5182214.0
17,39,133.9,33.48,92461.0
19,39,173.2,62.0,296571.5
20,39,277.8,51.4,5784099.5
4,39,53.8,21.28,5784099.5
5,39,23618.6,28135.08,5182214.0
23,39,65.5,28.2,296571.5
7,39,197.4,34.2,92478.0
11,39,172.8,29.16,92478.0
13,39,530.3,100.96,92461.0
1,40,137.6,16.24,5183027.0
17,40,110.0,23.4,103886.0
19,40,34.5,8.6,263510.0
20,40,51.0,19.4,4627315.0
4,40,40.2,9.84,4627315.0
5,40,60015.0,240060.0,5183027.0
23,40,122.3,55.9,263510.0
7,40,137.8,10.76,115429.0
11,40,183.6,23.92,115429.0
13,40,435.2,51.96,103886.0
1,41,170.5,36.7,5184538.5
17,41,120.6,19.2,103845.5
19,41,57.0,29.4,263628.0
20,41,346.8,97.16,4633713.0
4,41,646.5,74.3,4633713.0
5,41,30340.5,45510.75,5184538.5
23,41,238.6,54.2,263628.0
7,41,143.7,16.64,115387.0
11,41,268.0,54.6,115387.0
13,41,1423.5,58.1,103845.5
1,42,181.1,42.9,4607998.5
17,42,117.5,23.2,92208.5
19,42,67.8,33.8,296439.0
20,42,48.7,19.38,5205948.5
4,42,167.1,57.1,5205948.5
5,42,122463.0,1102167.0,4607998.5
23,42,70.1,33.1,296439.0
7,42,185.8,38.6,92343.0
11,42,268.4,53.72,92343.0
13,42,157.8,40.0,92208.5
1,43,154.66667,23.333334,5184284.0
17,43,101.0,13.0,104019.0
19,43,39.4,8.88,418599.5
20,43,47.8,15.88,4633141.5
4,43,44.3,10.68,4633141.5
5,43,100000.0,10000.0,5184284.0
23,43,155.2,71.0,418599.5
7,43,274.5,107.8,115576.0
11,43,137.2,9.52,115576.0
13,43,199.2,58.96,104019.0
1,44,227.4,29.0,5759128.5
17,44,102.4,12.68,103901.0
19,44,39.3,12.62,1185096.0
20,44,208.0,64.6,5208007.0
4,44,157.2,51.8,5208007.0
5,44,31075.25,46612.875,5759128.5
23,44,223.3,59.5,1185096.0
7,44,375.2,69.36,115467.0
11,44,147.2,18.04,115467.0
13,44,113.3,15.56,103901.0
1,45,173.8,33.24,4608563.0
17,45,107.6,16.52,103634.0
19,45,36.1,7.56,1481073.0
20,45,285.9,117.08,5208851.5
4,45,40.4,8.56,5208851.5
5,45,125424.0,1128816.0,4608563.0
23,45,42.3,14.42,1481073.0
7,45,165.4,17.2,92296.0
11,45,313.4,148.4,92296.0
13,45,339.7,114.3,103634.0
1,46,291.6,58.36,5183442.0
17,46,372.1,51.88,104019.0
19,46,33.2,9.32,1481290.0
20,46,106.2,43.2,5786740.0
4,46,100000.0,10000.0,5786740.0
5,46,100000.0,10000.0,5183442.0
23,46,201.2,56.4,1481290.0
7,46,201.7,32.36,92318.0
11,46,136.9,13.46,92318.0
13,46,101.4,13.36,104019.0
1,47,143.0,22.0,5184422.0
17,47,117.2,15.48,103706.0
19,47,37.1,9.54,1185216.0
20,47,51.0,15.0,4634771.5
4,47,227.4,63.6,4634771.5
5,47,117804.0,1060236.0,5184422.0
23,47,172.6,61.6,1185216.0
7,47,166.0,37.6,115240.0
11,47,137.5,16.6,115240.0
13,47,189.5,57.6,103706.0
1,48,162.1,26.1,4608474.5
17,48,385.0,98.2,92365.5
19,48,36.0,10.2,1185238.5
20,48,424.7,120.96,4633895.0
4,48,2423.7,54.9,4633895.0
5,48,118811.0,1069299.0,4608474.5
23,48,212.9,92.68,1185238.5
7,48,148.0,20.2,92517.0
11,48,175.7,46.92,92517.0
13,48,138.2,22.8,92365.5
1,49,132.9,17.08,4608866.5
17,49,113.3,17.96,92525.0
19,49,40.2,7.92,1185399.0
20,49,159.9,58.7,4629249.0
4,49,134.1,51.5,4629249.0
5,49,59880.5,239522.0,4608866.5
23,49,142.7,63.24,1185399.0
7,49,145.9,15.5,92517.0
11,49,260.4,39.92,92517.0
13,49,171.2,43.12,92525.0
1,50,157.4,53.84,5759642.0
17,50,748.6,48.96,115250.0
19,50,37.8,14.08,1481143.0
20,50,257.1,78.3,5790728.0
4,50,43.0,8.4,5790728.0
5,50,59840.5,239362.0,5759642.0
23,50,48.5,12.8,1481143.0
7,50,160.6,23.44,115061.0
11,50,159.2,23.64,115061.0
13,50,196.9,58.92,115250.0
1,51,368.8,52.44,5760223.5
17,51,235.4,67.32,104081.5
19,51,39.4,12.88,1481360.0
20,51,291.4,62.0,5788209.5
4,51,122.9,58.72,5788209.5
5,51,24099.6,28038.88,5760223.5
23,51,250.4,70.4,1481360.0
7,51,143.0,14.8,104091.0
11,51,556.8,102.64,104091.0
13,51,106.3,10.62,104081.5
1,52,190.4,64.68,4609251.5
17,52,205.7,75.18,92296.0
19,52,155.1,58.7,1185009.5
20,52,49.0,14.6,4633771.5
4,52,44.3,12.56,4633771.5
5,52,100000.0,10000.0,4609251.5
23,52,67.8,36.52,1185009.5
7,52,198.5,28.0,92287.0
11,52,162.8,14.4,92287.0
13,52,144.3,43.96,92296.0
1,53,241.1,63.12,5181817.0
17,53,201.6,56.12,92517.0
19,53,48.3,18.56,1333223.0
20,53,129.2,57.0,5785897.5
4,53,132.0,53.4,5785897.5
5,53,40614.332,94766.78,5181817.0
23,53,184.7,64.5,1333223.0
7,53,206.7,22.9,92365.5
11,53,201.8,37.4,92365.5
13,53,290.3,70.7,92517.0
1,54,126.5,11.5,5183452.5
17,54,129.3,25.16,104019.0
19,54,227.9,61.1,1481290.0
20,54,255.9,88.9,5786764.0
4,54,100000.0,10000.0,5786764.0
5,54,60482.5,241930.0,5183452.5
23,54,48.6,14.44,1481290.0
7,54,165.9,25.9,92469.0
11,54,594.6,35.88,92469.0
13,54,137.2,41.84,104019.0
1,55,137.2,15.44,5184931.0
17,55,393.9,83.52,103895.0
19,55,212.0,68.0,1185233.0
20,55,55.7,19.1,4630499.5
4,55,1135.75,283.9375,4630499.5
5,55,28388.0,42712.5,5184931.0
23,55,2127.8,59.2,1185233.0
7,55,146.7,14.78,115439.0
11,55,259.3,70.78,115439.0
13,55,116.6,28.36,103895.0
1,56,193.5,34.1,5183982.0
17,56,217.5,67.4,103901.5
19,56,76.6,39.04,1185390.0
20,56,319.9,106.9,4632705.0
4,56,661.1111,377.77777,4632705.0
5,56,62379.0,249516.0,5183982.0
23,56,144.5,53.1,1185390.0
7,56,147.8,19.72,115457.0
11,56,240.1,42.52,115457.0
13,56,222.5,37.9,103901.5
1,57,282.5,58.6,5184609.5
17,57,205.7,66.44,103706.0
19,57,43.8,9.48,1481143.0
20,57,52.7,22.12,5789225.0
4,57,772.0,53.2,5789225.0
5,57,100000.0,10000.0,5184609.5
23,57,181.0,62.8,1481143.0
7,57,285.9,42.32,92351.0
11,57,155.5,12.7,92351.0
13,57,155.8,41.4,103706.0
1,58,557.8,41.24,4605220.5
17,58,107.9,20.26,1715621.0
19,58,124.8,57.16,1185041.0
20,58,264.7,72.3,4628772.5
4,58,289.9,92.12,4628772.5
5,58,60402.0,241608.0,4605220.5
23,58,268.0,76.8,1185041.0
7,58,100000.0,10000.0,1693076.0
11,58,623.8,35.04,1693076.0
13,58,225.8,70.84,1715621.0
1,59,176.3,49.82,5184283.5
17,59,134.0,18.4,2628347.5
19,59,138.6,52.6,1185211.0
20,59,132.1,69.12,4628971.0
4,59,49.2,9.64,4628971.0
5,59,100000.0,10000.0,5184283.5
23,59,55.0,15.6,1185211.0
7,59,100000.0,10000.0,2906336.0
11,59,147.7,15.78,2906336.0
13,59,317.4,69.2,2628347.5
1,60,141.5,15.2,4609412.0
17,60,115.0,17.2,2339185.5
19,60,39.9,10.86,1333144.5
20,60,55.3,21.48,5213107.5
4,60,128.1,51.9,5213107.5
5,60,61261.5,245046.0,4609412.0
23,60,120.9,38.1,1333144.5
7,60,5855.0,5855.0,2325658.5
11,60,420.9,160.52,2325658.5
13,60,180.9,46.3,2339185.5
1,61,275.0,59.4,4596960.0
17,61,162.2,21.6,2339616.0
19,61,206.3,60.5,1317786.5
20,61,94.4,44.2,5197744.5
4,61,293.0,67.4,5197744.5
5,61,22115.6,28435.68,4596960.0
23,61,124.3,67.9,1317786.5
7,61,12306.333,28714.777,2325650.5
11,61,247.3,56.36,2325650.5
13,61,100.8,8.72,2339616.0
1,62,171.5,26.8,4607596.5
17,62,370.2,135.96,2922022.0
19,62,39.8,10.12,1238963.0
20,62,4207.6665,9817.889,4702089.5
4,62,1323.2222,147.02469,4702089.5
5,62,15067.0,17013.285,4607596.5
23,62,588.7,214.02,1238963.0
7,62,39523.0,355707.0,2616079.0
11,62,204.9,35.52,2616079.0
13,62,139.7,31.5,2922022.0
1,63,204.1,27.9,5671464.0
17,63,112.0,18.8,2631813.0
19,63,47.1,10.34,1391018.0
20,63,54.9,20.08,5839861.5
4,63,100000.0,10000.0,5839861.5
5,63,100000.0,10000.0,5671464.0
23,63,148.7,73.9,1391018.0
7,63,100000.0,10000.0,2615584.0
11,63,249.0,88.8,2615584.0
13,63,174.3,57.84,2631813.0
1,64,324.8,69.88,5172306.0
17,64,137.1,34.3,2631501.0
19,64,38.4,10.56,1403303.0
20,64,100000.0,10000.0,5903103.0
4,64,45.9,7.06,5903103.0
5,64,4179.1113,5902.0986,5172306.0
23,64,271.3,62.9,1403303.0
7,64,6488.0,6488.0,2325182.5
11,64,181.8,6.04,2325182.5
13,64,867.3,72.5,2631501.0
1,65,342.8,86.8,5183569.5
17,65,181.7,81.78,2339046.5
19,65,38.4,9.28,1098069.5
20,65,1236.4,1243.04,4692794.5
4,65,100000.0,10000.0,4692794.5
5,65,100000.0,10000.0,5183569.5
23,65,78.2,68.52,1098069.5
7,65,19806.5,79226.0,2615558.5
11,65,149.3,18.56,2615558.5
13,65,296.7,62.56,2339046.5
1,66,279.4,58.24,5180469.0
17,66,217.3,70.1,2629412.0
19,66,59.4,27.28,1096956.5
20,66,100000.0,10000.0,4698270.0
4,66,97.8,69.28,4698270.0
5,66,6976.143,9182.0205,5180469.0
23,66,58.6,22.72,1096956.5
7,66,12987.0,30303.0,2906616.0
11,66,153.5,9.5,2906616.0
13,66,127.7,6.78,2629412.0
1,67,155.1,9.34,4585132.0
17,67,124.4,21.76,2340815.0
19,67,49.2,15.28,1113235.5
20,67,1543.0,1029.3334,4686008.5
4,67,100000.0,10000.0,4686008.5
5,67,8944.667,12531.223,4585132.0
23,67,55.5,21.8,1113235.5
7,67,20376.5,81506.0,2325378.0
11,67,268.8,49.64,2325378.0
13,67,169.6,82.96,2340815.0
1,68,376.6,68.16,5699488.0
17,68,110.2,15.88,2923939.0
19,68,164.5,53.9,1367592.0
20,68,100000.0,10000.0,5814452.0
4,68,5030.0,45270.0,5814452.0
5,68,15659.5,29984.0,5699488.0
23,68,196.1,65.52,1367592.0
7,68,43625.0,392625.0,2905883.0
11,68,516.0,100.2,2905883.0
13,68,302.8,92.36,2923939.0
1,69,163.3,20.3,5168212.0
17,69,152.5,36.0,2631096.0
19,69,40.0,7.8,1357943.0
20,69,2669.75,4004.625,5867300.5
4,69,2625.7144,1125.3062,5867300.5
5,69,172.1,49.14,5168212.0
23,69,176.5,61.5,1357943.0
7,69,5275.8335,3517.2222,2325660.0
11,69,151.5,10.9,2325660.0
13,69,196.6,116.56,2631096.0
1,70,228.5,29.9,5181405.5
17,70,565.8,171.12,2629212.0
19,70,166.7,53.1,1100553.0
20,70,2703.75,4055.625,4706709.5
4,70,6346.75,9520.125,4706709.5
5,70,100000.0,10000.0,5181405.5
23,70,186.7,67.7,1100553.0
7,70,100000.0,10000.0,2905851.5
11,70,252.8,115.0,2905851.5
13,70,122.7,35.18,2629212.0
1,71,236.7,123.44,5183315.0
17,71,163.1,37.9,2925616.0
19,71,45.7,13.18,1244519.0
20,71,100000.0,10000.0,4681648.5
4,71,100000.0,10000.0,4681648.5
5,71,1963.0,570.75,5183315.0
23,71,110.5,57.8,1244519.0
7,71,100000.0,10000.0,2905923.0
11,71,920.2,83.08,2905923.0
13,71,124.0,21.4,2925616.0
1,72,158.8,22.56,4599643.5
17,72,119.9,22.88,2339379.0
19,72,91.1,53.12,1090414.0
20,72,11355.0,102195.0,4665325.0
4,72,413.125,143.71875,4665325.0
5,72,100000.0,10000.0,4599643.5
23,72,232.0,72.8,1090414.0
7,72,42720.0,384480.0,2325603.5
11,72,237.9,111.82,2325603.5
13,72,651.8,95.6,2339379.0
1,73,231.4,82.08,5751166.5
17,73,140.1,26.72,2923499.5
19,73,137.0,69.8,1382643.0
20,73,100000.0,10000.0,5914959.0
4,73,901.8,293.32,5914959.0
5,73,6039.0,6039.0,5751166.5
23,73,49.3,16.62,1382643.0
7,73,43381.0,390429.0,2905918.0
11,73,177.3,29.1,2905918.0
13,73,343.0,44.8,2923499.5
1,74,234.7,39.3,5182911.0
17,74,108.4,13.16,2631812.5
19,74,41.6,9.84,1369413.0
20,74,3460.0,8073.3335,5844553.5
4,74,100000.0,10000.0,5844553.5
5,74,229.8,25.84,5182911.0
23,74,124.4,65.2,1369413.0
7,74,22590.0,90360.0,2325197.0
11,74,189.2,8.04,2325197.0
13,74,186.0,32.2,2631812.5
1,75,340.1,89.68,4602194.5
17,75,114.3,10.22,2627903.0
19,75,42.4,11.28,1101300.5
20,75,86.2,32.0,4682549.5
4,75,5164.4,5164.4,4682549.5
5,75,100000.0,10000.0,4602194.5
23,75,194.0,76.8,1101300.5
7,75,5464.3335,3642.889,2616034.5
11,75,228.6,33.28,2616034.5
13,75,179.0,47.0,2627903.0
1,76,232.5,40.1,5179427.0
17,76,244.3,78.24,2633302.0
19,76,91.3,42.96,1111095.5
20,76,215.375,56.25,4691310.0
4,76,9455.0,22061.666,4691310.0
5,76,2005.375,501.34375,5179427.0
23,76,51.6,15.04,1111095.5
7,76,7231.25,10846.875,2906142.0
11,76,210.0,23.4,2906142.0
13,76,183.3,65.24,2633302.0
1,77,160.5,24.6,5182843.0
17,77,124.1,19.3,2339412.0
19,77,206.0,65.8,1246617.5
20,77,899.4286,385.4694,5874895.5
4,77,8601.333,20069.777,5874895.5
5,77,100000.0,10000.0,5182843.0
23,77,211.8,76.16,1246617.5
7,77,100000.0,10000.0,2325566.5
11,77,292.7,55.82,2325566.5
13,77,283.0,127.2,2339412.0
1,78,168.9,35.06,5165389.5
17,78,118.8,17.96,2630476.0
19,78,41.4,10.08,1109734.0
20,78,100000.0,10000.0,4684605.0
4,78,4559.8,4559.8,4684605.0
